campaign,impressions,clicks,spend,conversions,reach,ctr,cpc,cpm,cvr,cpa,frequency
2462355,2446,1191.0,0.2135116585956311,142,1418,0.48691741618969747,0.00017927091401816214,0.08729013025168893,0.11922753988245172,0.001503603229546698,1.7249647390691114
6015885,2700,1048.0,1.1013930835880092,42,1498,0.38814814814814813,0.0010509475988435203,0.4079233642918553,0.04007633587786259,0.026223644847333555,1.8024032042723632
30534043,7092,5236.0,1.467429368697513,614,3882,0.7382966723068246,0.00028025770983527754,0.20691333455971703,0.11726508785332315,0.0023899501118852004,1.8268933539412673
1632450,7555,2836.0,2.851368331476223,93,3566,0.3753805426869623,0.0010054190167405582,0.3774147361318627,0.032792665726375174,0.030659874532002397,2.118620302860348
23310435,3479,617.0,0.860691198702183,24,2606,0.1773498131647025,0.0013949614241526467,0.2473961479454392,0.03889789303079417,0.03586213327925763,1.3349961627014582
3291799,8320,2889.0,3.3978843590895713,171,5390,0.34723557692307694,0.0011761455033193393,0.40839956239057346,0.059190031152647975,0.01987066876660568,1.5435992578849722
10810197,3064,2028.0,0.5100712814642553,34,1328,0.6618798955613577,0.00025151443859184187,0.16647235034734179,0.016765285996055226,0.015002096513654568,2.3072289156626504
17661709,6185,1719.0,3.2062384687331935,40,3489,0.27793047696038803,0.0018651765379483383,0.518389404807307,0.02326934264107039,0.08015596171832984,1.772714244769275
26903589,2848,1257.0,1.2976078250218503,43,1096,0.4413623595505618,0.0010323053500571602,0.4556207250778969,0.03420843277645187,0.030176926163298846,2.5985401459854014
24097956,5210,1497.0,0.8493559143493699,52,2765,0.2873320537428023,0.0005673720202734601,0.1630241678213762,0.03473613894455578,0.016333767583641728,1.8842676311030742
3858764,2548,833.0,0.4732134494536191,37,1596,0.3269230769230769,0.0005680833726934203,0.185719564149772,0.04441776710684274,0.012789552687935652,1.5964912280701755
28864844,4100,1369.0,1.9839458565392272,95,1545,0.33390243902439026,0.0014491934671579452,0.48388923330225053,0.06939371804236669,0.02088364059514976,2.6537216828478964
31084986,4606,1677.0,0.7529814333483205,55,1274,0.364090316977855,0.00044900502883024477,0.16347838327145472,0.032796660703637445,0.013690571515424008,3.6153846153846154
1716282,5952,1396.0,1.30044585698986,28,3410,0.23454301075268819,0.0009315514734884384,0.2184888872630813,0.02005730659025788,0.046444494892495004,1.7454545454545454
29864831,4069,1569.0,1.657787551351353,158,2265,0.38559842713197345,0.0010565886241882428,0.40741891161252225,0.10070108349267048,0.010492326274375652,1.796467991169978
9097340,5734,2291.0,4.828211902635775,91,2261,0.3995465643529822,0.00210746918491304,0.842032072311785,0.03972064600611087,0.05305727365533818,2.536045997346307
3073302,8614,1847.0,0.3536434434682215,833,4413,0.2144183886696076,0.0001914691085372071,0.04105449773255416,0.4510016242555495,0.0004245419489414424,1.9519601178336732
17051292,2654,883.0,1.12540615276885,126,1251,0.33270535041446875,0.0012745256543248583,0.42404150443438204,0.14269535673839184,0.00893179486324484,2.1215027977617904
28328731,1273,126.0,0.09821982453374356,22,812,0.09897879025923016,0.0007795224169344727,0.07715618580812535,0.1746031746031746,0.004464537478806526,1.5677339901477831
29140152,6322,2763.0,1.1758057186398851,56,4068,0.4370452388484657,0.00042555400602239783,0.18598635220498025,0.020267824828085413,0.02099653068999795,1.5540806293018683
27009860,6755,2673.0,3.2092112427830184,34,2739,0.39570688378978536,0.0012006027844306093,0.47508678649637576,0.012719790497568275,0.09438856596420642,2.4662285505659
16920603,1976,631.0,0.4515325212578032,49,1323,0.319331983805668,0.0007155824425638719,0.2285083609604267,0.07765451664025357,0.009214949413424555,1.4935752078609221
20843295,1305,416.0,0.49015487292136783,4,810,0.31877394636015327,0.0011782569060609803,0.3755976037711631,0.009615384615384616,0.12253871823034196,1.6111111111111112
3858763,1099,464.0,0.3902727554821698,46,638,0.4222020018198362,0.0008411050764701934,0.3551162470265421,0.09913793103448276,0.008484190336568909,1.7225705329153604
24045147,1237,496.0,0.6337295346284632,29,326,0.4009700889248181,0.001277680513363837,0.512311669061005,0.05846774193548387,0.02185274257339528,3.794478527607362
4800911,18333,7842.0,2.219652933562943,207,11457,0.4277532318769432,0.00028304679081394326,0.12107417954306131,0.026396327467482786,0.010722961031705038,1.6001571091908877
12474087,2450,809.0,0.7485652369544893,14,1462,0.3302040816326531,0.0009252969554443626,0.3055368314099956,0.0173053152039555,0.053468945496749236,1.6757865937072502
30491418,186644,72873.0,119.0515204626812,3526,81435,0.39043848181564905,0.001633684910223007,0.6378534561126058,0.04838554745927847,0.03376390257024424,2.2919383557438446
4869922,48085,23125.0,27.387653357737147,664,9839,0.4809192055734637,0.001184330956010255,0.5695675025005126,0.028713513513513512,0.041246465900206544,4.887183656875699
32323516,108748,28589.0,22.09369547759545,605,56645,0.26289219112075624,0.0007728040672145038,0.2031641545370531,0.02116198537899192,0.03651850492164537,1.9198164003883837
9100693,100926,39442.0,20.840787765408272,18990,53237,0.3908011810633534,0.0005283907450283524,0.2064957272200253,0.48146645707621316,0.0010974611777466179,1.8957867648439994
12121528,53027,20952.0,34.24369713163576,3248,22599,0.3951194674411149,0.0016343879883369493,0.6457785115438505,0.15502100038182512,0.010543010200626774,2.3464312580202664
14121532,94354,38950.0,47.79383567314637,5633,55933,0.41280708819975837,0.0012270561148432957,0.5065374618261692,0.14462130937098844,0.008484614889605249,1.6869111258112384
