campaign,impressions,clicks,spend,conversions,reach,ctr,cpc,cpm,cvr,cpa,frequency
15654890,66911,22491.0,7.2060382281391515,599,39551,0.33613307229005696,0.0003203965243047953,0.10769586806562674,0.026632875372371172,0.01203011390340426,1.6917650628302698
26998428,80051,26706.0,23.406448314348243,986,45687,0.3336123221446328,0.0008764490494401349,0.2923942026251795,0.036920542200254626,0.023738791393862316,1.7521614463632982
10960760,21748,9606.0,5.698250801668624,418,13627,0.4416957881184477,0.0005931970436881765,0.26201263572138234,0.04351447012283989,0.013632178951360345,1.5959492184633448
18095238,29947,7824.0,9.37285302576409,503,15891,0.26126156209303103,0.0011979617875465351,0.3129813679421675,0.06428936605316973,0.0186339026357139,1.884525832232081
12089529,29711,10639.0,4.9199884537052085,677,12117,0.35808286493218,0.00046244839305434804,0.1655948454681838,0.06363380016918883,0.007267338927186423,2.452009573326731
30676250,35243,9926.0,3.272395510160611,101,19087,0.2816445819027892,0.0003296791769253084,0.09285235394718415,0.010175297199274633,0.032399955546144665,1.8464399853303295
27118781,59614,21053.0,20.360785159839196,1308,12718,0.3531552990908176,0.0009671203704858783,0.3415436836957627,0.06212891274402698,0.015566349510580425,4.6873722283377885
17710664,30218,10030.0,9.968700478358588,4769,15647,0.33192137136805877,0.0009938883826877954,0.3298927949685151,0.47547357926221334,0.0020903125347784836,1.9312328241835495
21640043,51890,20618.0,12.207199584256951,563,10193,0.3973405280400848,0.0005920651655959333,0.23525148553202838,0.027306237268406246,0.021682414892108263,5.09074855292848
19129839,90154,27237.0,41.170249096568284,1343,40847,0.30211637864099206,0.0015115559384869216,0.4566658062489549,0.04930792671733304,0.03065543491926157,2.207114353563297
25998432,44748,14867.0,2.5658987618556908,89,21146,0.3322383123268079,0.00017259021738452214,0.05734108254795054,0.005986412860698191,0.028830323166917873,2.1161448973801193
2869134,55796,20032.0,3.4419285646992357,10676,35367,0.3590221521256004,0.00017182151381286122,0.061687729670572004,0.5329472843450479,0.00032239870407448816,1.5776288630644386
6442596,23825,5520.0,8.016704616563738,500,14657,0.2316894018887723,0.0014523015609716917,0.3364828800236616,0.09057971014492754,0.016033409233127474,1.6255031725455413
25064375,11605,3145.0,2.568007940923332,114,6541,0.27100387763894873,0.0008165367061759402,0.22128461360821472,0.03624801271860095,0.022526385446695895,1.7741935483870968
22891668,16362,3347.0,2.39335985864804,107,9555,0.20455934482337124,0.0007150761453982791,0.14627550780149373,0.03196892739766956,0.022367849146243363,1.7124018838304553
27777499,27804,13982.0,6.801279144352223,1854,13261,0.5028772838440512,0.00048643106453670595,0.2446151325115891,0.13259905592905163,0.003668435352940789,2.096674458939748
23817046,88474,36883.0,17.500509020411997,3087,45719,0.41687953523068927,0.00047448713554786747,0.19780397654013604,0.08369709622319225,0.005669099131976676,1.9351691856777269
29614011,37818,14525.0,15.350545247489402,393,19984,0.3840763657517584,0.0010568361616171706,0.40590579214896083,0.027056798623063684,0.03905991157121985,1.892413931144916
27614018,18027,7304.0,2.6578988259587364,216,11027,0.40517002274366226,0.00036389633433169997,0.1474398860575102,0.029572836801752465,0.012305087157216373,1.6348054774644056
29345613,20671,6270.0,8.16988117685878,217,10772,0.3033234966861787,0.0013030113519710974,0.39523395950165835,0.03460925039872408,0.037649222013174104,1.918956554028964
12843318,54739,28323.0,23.99577814640566,879,17675,0.5174190248269058,0.0008472188026129174,0.43836712666299454,0.031034848003389473,0.027298951247332944,3.096973125884017
9810200,29866,18502.0,5.101300851961863,356,9844,0.6195004352775731,0.00027571618484282037,0.17080629652319906,0.01924116311750081,0.014329496775173773,3.033929297033726
28920697,18393,9677.0,7.644825648203219,427,7645,0.5261240689392703,0.0007899995502948454,0.41563777786131784,0.04412524542730185,0.017903572946611754,2.4058862001308046
26389108,13571,2263.0,4.447904440980816,94,8074,0.16675263429371454,0.001965490252311452,0.32775067725155227,0.0415377817057004,0.04731813235085974,1.6808273470398811
20097969,18568,5995.0,3.6284622623149883,247,10222,0.32286729857819907,0.0006052480837889888,0.1954148137825823,0.041201000834028355,0.014690130616659872,1.8164742711798083
3313894,11754,3953.0,4.314384600419,55,6654,0.33631104304917475,0.0010914203390890464,0.36705671264412115,0.013913483430306097,0.07844335637125455,1.7664562669071235
20377297,20407,6563.0,13.296833666021975,56,9173,0.3216053315038957,0.002026029813503272,0.6515819898084959,0.008532683224135303,0.23744345832182098,2.2246811294015045
23644447,11664,4875.0,3.2220678574051975,1315,6262,0.41795267489711935,0.0006609369963908098,0.27624038558000663,0.26974358974358975,0.002450241716657945,1.8626636857234111
10474106,39851,24393.0,21.967018502751852,3175,12502,0.6121050914657098,0.0009005459969151745,0.5512287898108417,0.13016029188701678,0.006918745985118694,3.187569988801792
22431924,16858,4437.0,3.35411321106563,216,11472,0.26319848143314745,0.0007559416747950485,0.19896270085808698,0.0486815415821501,0.015528301903081621,1.4694909344490934
20817326,36496,15643.0,4.362921778285676,379,20154,0.42862231477422186,0.00027890569445027655,0.11954520435898937,0.024228089241194146,0.011511666961175926,1.8108564056762926
4913658,11225,3938.0,2.169001043507367,625,6091,0.3508240534521158,0.0005507874666092858,0.19322949162649153,0.15871000507872016,0.0034704016696117876,1.8428829420456412
23377306,15433,4425.0,3.5970988109141286,207,9021,0.28672325536188686,0.000812903686082289,0.23307839116919124,0.04677966101694915,0.01737728894161415,1.7107859439086577
